CÁLCULO DE MARÉS DE PORTOS PORTUGUESES
FACULDADE DE CIÊNCIAS DA UNIVERSIDADE DE LISBOA
Carlos Antunes, http://enggeografica.fc.ul.pt

MODELO DE PREVISÃO DE MARÉS DA FCUL (EG/DEGGE)                  
ajustado ao marégrafo de LEIXÕES pelo Grupo de EG da FCUL       
DADOS DE MARÉ DO Instituto Hidrográfico - 1H DE 2007            

PORTO DE LEIXOES_FCUL             

  Data       Hora   Alt    Maré
2018-05-23  16:15  1.34  Baixa-Mar           
2018-05-23  22:32  3.16  Preia-Mar           
2018-05-24   5:00  1.11  Baixa-Mar           
2018-05-24  11:17  3.04  Preia-Mar           
2018-05-24  17:23  1.24  Baixa-Mar           
2018-05-24  23:37  3.22  Preia-Mar           
2018-05-25   5:59  1.03  Baixa-Mar           
2018-05-25  12:13  3.16  Preia-Mar           
2018-05-25  18:20  1.12  Baixa-Mar           
2018-05-26   0:31  3.29  Preia-Mar           
2018-05-26   6:47  0.96  Baixa-Mar           
2018-05-26  13:00  3.28  Preia-Mar           
2018-05-26  19:07  1.00  Baixa-Mar           
2018-05-27   1:17  3.35  Preia-Mar           
2018-05-27   7:28  0.90  Baixa-Mar           
2018-05-27  13:41  3.37  Preia-Mar           
2018-05-27  19:48  0.92  Baixa-Mar           
2018-05-28   1:58  3.38  Preia-Mar           
2018-05-28   8:05  0.87  Baixa-Mar           
2018-05-28  14:18  3.44  Preia-Mar           
2018-05-28  20:26  0.86  Baixa-Mar           
2018-05-29   2:36  3.38  Preia-Mar           
2018-05-29   8:40  0.86  Baixa-Mar           
2018-05-29  14:53  3.48  Preia-Mar           
2018-05-29  21:02  0.84  Baixa-Mar           
2018-05-30   3:12  3.36  Preia-Mar           
2018-05-30   9:13  0.88  Baixa-Mar           
2018-05-30  15:28  3.48  Preia-Mar           
2018-05-30  21:37  0.86  Baixa-Mar           
2018-05-31   3:48  3.30  Preia-Mar           
2018-05-31   9:47  0.93  Baixa-Mar           
2018-05-31  16:03  3.44  Preia-Mar           
2018-05-31  22:13  0.91  Baixa-Mar           
2018-06-01   4:24  3.22  Preia-Mar           
2018-06-01  10:21  1.01  Baixa-Mar           
2018-06-01  16:39  3.37  Preia-Mar           
2018-06-01  22:50  0.99  Baixa-Mar           
2018-06-02   5:02  3.11  Preia-Mar           
2018-06-02  10:58  1.12  Baixa-Mar           
2018-06-02  17:16  3.26  Preia-Mar           
2018-06-02  23:29  1.09  Baixa-Mar           
2018-06-03   5:42  2.99  Preia-Mar           
2018-06-03  11:37  1.24  Baixa-Mar           
2018-06-03  17:57  3.14  Preia-Mar           
2018-06-04   0:12  1.21  Baixa-Mar           
2018-06-04   6:26  2.87  Preia-Mar           
2018-06-04  12:20  1.37  Baixa-Mar           
2018-06-04  18:42  3.02  Preia-Mar           
2018-06-05   1:00  1.32  Baixa-Mar           
2018-06-05   7:17  2.77  Preia-Mar           
2018-06-05  13:11  1.48  Baixa-Mar           
2018-06-05  19:35  2.92  Preia-Mar           
2018-06-06   1:57  1.40  Baixa-Mar           
2018-06-06   8:16  2.71  Preia-Mar           
2018-06-06  14:12  1.55  Baixa-Mar           
2018-06-06  20:35  2.86  Preia-Mar           
2018-06-07   3:00  1.43  Baixa-Mar           
2018-06-07   9:20  2.72  Preia-Mar           
2018-06-07  15:20  1.54  Baixa-Mar           
2018-06-07  21:40  2.87  Preia-Mar           
2018-06-08   4:04  1.37  Baixa-Mar           
2018-06-08  10:23  2.80  Preia-Mar           
2018-06-08  16:27  1.46  Baixa-Mar           
2018-06-08  22:42  2.96  Preia-Mar           
2018-06-09   5:03  1.25  Baixa-Mar           
2018-06-09  11:20  2.95  Preia-Mar           
2018-06-09  17:25  1.30  Baixa-Mar           
2018-06-09  23:38  3.10  Preia-Mar           
2018-06-10   5:54  1.09  Baixa-Mar           
2018-06-10  12:10  3.14  Preia-Mar           
2018-06-10  18:18  1.11  Baixa-Mar           
2018-06-11   0:29  3.26  Preia-Mar           
2018-06-11   6:42  0.92  Baixa-Mar           
2018-06-11  12:58  3.35  Preia-Mar           
2018-06-11  19:06  0.90  Baixa-Mar           
2018-06-12   1:18  3.42  Preia-Mar           
2018-06-12   7:28  0.76  Baixa-Mar           
2018-06-12  13:44  3.54  Preia-Mar           
2018-06-12  19:53  0.71  Baixa-Mar           
2018-06-13   2:06  3.55  Preia-Mar           
2018-06-13   8:13  0.63  Baixa-Mar           
2018-06-13  14:29  3.69  Preia-Mar           
2018-06-13  20:41  0.57  Baixa-Mar           
2018-06-14   2:53  3.63  Preia-Mar           
2018-06-14   8:59  0.57  Baixa-Mar           
2018-06-14  15:16  3.79  Preia-Mar           
2018-06-14  21:29  0.49  Baixa-Mar           
2018-06-15   3:42  3.64  Preia-Mar           
2018-06-15   9:46  0.57  Baixa-Mar           
2018-06-15  16:03  3.82  Preia-Mar           
2018-06-15  22:18  0.49  Baixa-Mar           
2018-06-16   4:32  3.58  Preia-Mar           
2018-06-16  10:34  0.65  Baixa-Mar           
2018-06-16  16:53  3.77  Preia-Mar           
2018-06-16  23:09  0.56  Baixa-Mar           
2018-06-17   5:25  3.47  Preia-Mar           
2018-06-17  11:25  0.77  Baixa-Mar           
2018-06-17  17:45  3.66  Preia-Mar           
2018-06-18   0:04  0.69  Baixa-Mar           
2018-06-18   6:21  3.31  Preia-Mar           
2018-06-18  12:20  0.94  Baixa-Mar           
2018-06-18  18:42  3.50  Preia-Mar           
2018-06-19   1:03  0.85  Baixa-Mar           
2018-06-19   7:21  3.16  Preia-Mar           
2018-06-19  13:21  1.10  Baixa-Mar           
2018-06-19  19:43  3.33  Preia-Mar           
2018-06-20   2:08  1.01  Baixa-Mar           
2018-06-20   8:27  3.03  Preia-Mar           
2018-06-20  14:29  1.24  Baixa-Mar           
2018-06-20  20:50  3.19  Preia-Mar           
2018-06-21   3:18  1.12  Baixa-Mar           
2018-06-21   9:36  2.97  Preia-Mar           
2018-06-21  15:42  1.30  Baixa-Mar           
2018-06-21  22:00  3.10  Preia-Mar           
2018-06-22   4:27  1.16  Baixa-Mar           
2018-06-22  10:43  2.97  Preia-Mar           
2018-06-22  16:53  1.29  Baixa-Mar           
2018-06-22  23:06  3.07  Preia-Mar           
2018-06-23   5:28  1.16  Baixa-Mar           
2018-06-23  11:43  3.03  Preia-Mar           
2018-06-23  17:54  1.23  Baixa-Mar           
2018-06-24   0:05  3.08  Preia-Mar           
2018-06-24   6:20  1.13  Baixa-Mar           
2018-06-24  12:35  3.12  Preia-Mar           
2018-06-24  18:45  1.15  Baixa-Mar           
2018-06-25   0:55  3.11  Preia-Mar           
2018-06-25   7:04  1.09  Baixa-Mar           
2018-06-25  13:18  3.21  Preia-Mar           
2018-06-25  19:29  1.07  Baixa-Mar           
2018-06-26   1:38  3.14  Preia-Mar           
2018-06-26   7:43  1.04  Baixa-Mar           
2018-06-26  13:58  3.29  Preia-Mar           
2018-06-26  20:08  1.00  Baixa-Mar           
2018-06-27   2:17  3.18  Preia-Mar           
2018-06-27   8:19  1.00  Baixa-Mar           
2018-06-27  14:34  3.36  Preia-Mar           
2018-06-27  20:45  0.94  Baixa-Mar           
2018-06-28   2:54  3.20  Preia-Mar           
2018-06-28   8:53  0.98  Baixa-Mar           
2018-06-28  15:09  3.40  Preia-Mar           
2018-06-28  21:20  0.91  Baixa-Mar           
2018-06-29   3:30  3.20  Preia-Mar           
2018-06-29   9:28  0.97  Baixa-Mar           
2018-06-29  15:44  3.41  Preia-Mar           
2018-06-29  21:56  0.90  Baixa-Mar           
2018-06-30   4:06  3.19  Preia-Mar           
2018-06-30  10:02  0.99  Baixa-Mar           
2018-06-30  16:20  3.39  Preia-Mar           
2018-06-30  22:32  0.93  Baixa-Mar           
2018-07-01   4:42  3.14  Preia-Mar           
2018-07-01  10:38  1.04  Baixa-Mar           
2018-07-01  16:56  3.34  Preia-Mar           
2018-07-01  23:08  0.99  Baixa-Mar           
2018-07-02   5:20  3.07  Preia-Mar           
2018-07-02  11:15  1.11  Baixa-Mar           
2018-07-02  17:33  3.26  Preia-Mar           
2018-07-02  23:47  1.07  Baixa-Mar           
2018-07-03   5:59  2.99  Preia-Mar           
2018-07-03  11:53  1.20  Baixa-Mar           
2018-07-03  18:13  3.16  Preia-Mar           
2018-07-04   0:28  1.16  Baixa-Mar           
2018-07-04   6:41  2.91  Preia-Mar           
2018-07-04  12:36  1.30  Baixa-Mar           
2018-07-04  18:57  3.06  Preia-Mar           
2018-07-05   1:13  1.24  Baixa-Mar           
2018-07-05   7:29  2.84  Preia-Mar           
2018-07-05  13:25  1.38  Baixa-Mar           
2018-07-05  19:47  2.98  Preia-Mar           
2018-07-06   2:06  1.30  Baixa-Mar           
2018-07-06   8:24  2.80  Preia-Mar           
2018-07-06  14:24  1.43  Baixa-Mar           
2018-07-06  20:45  2.93  Preia-Mar           
2018-07-07   3:06  1.32  Baixa-Mar           
2018-07-07   9:27  2.82  Preia-Mar           
2018-07-07  15:31  1.42  Baixa-Mar           
2018-07-07  21:50  2.94  Preia-Mar           
2018-07-08   4:11  1.27  Baixa-Mar           
2018-07-08  10:31  2.92  Preia-Mar           
2018-07-08  16:41  1.33  Baixa-Mar           
2018-07-08  22:56  3.02  Preia-Mar           
2018-07-09   5:14  1.16  Baixa-Mar           
2018-07-09  11:33  3.08  Preia-Mar           
2018-07-09  17:45  1.16  Baixa-Mar           
2018-07-09  23:58  3.15  Preia-Mar           
2018-07-10   6:12  1.00  Baixa-Mar           
2018-07-10  12:30  3.28  Preia-Mar           
2018-07-10  18:43  0.95  Baixa-Mar           
2018-07-11   0:56  3.31  Preia-Mar           
2018-07-11   7:05  0.84  Baixa-Mar           
2018-07-11  13:23  3.50  Preia-Mar           
2018-07-11  19:37  0.73  Baixa-Mar           
2018-07-12   1:49  3.47  Preia-Mar           
2018-07-12   7:56  0.69  Baixa-Mar           
2018-07-12  14:13  3.69  Preia-Mar           
2018-07-12  20:28  0.55  Baixa-Mar           
2018-07-13   2:41  3.59  Preia-Mar           
2018-07-13   8:45  0.58  Baixa-Mar           
2018-07-13  15:02  3.84  Preia-Mar           
2018-07-13  21:17  0.43  Baixa-Mar           
2018-07-14   3:31  3.65  Preia-Mar           
2018-07-14   9:33  0.53  Baixa-Mar           
2018-07-14  15:51  3.90  Preia-Mar           
2018-07-14  22:07  0.40  Baixa-Mar           
2018-07-15   4:20  3.64  Preia-Mar           
2018-07-15  10:21  0.55  Baixa-Mar           
2018-07-15  16:40  3.88  Preia-Mar           
2018-07-15  22:56  0.45  Baixa-Mar           
2018-07-16   5:10  3.56  Preia-Mar           
2018-07-16  11:10  0.65  Baixa-Mar           
2018-07-16  17:29  3.78  Preia-Mar           
2018-07-16  23:47  0.58  Baixa-Mar           
2018-07-17   6:01  3.42  Preia-Mar           
2018-07-17  12:01  0.80  Baixa-Mar           
2018-07-17  18:21  3.61  Preia-Mar           
2018-07-18   0:39  0.76  Baixa-Mar           
2018-07-18   6:54  3.26  Preia-Mar           
2018-07-18  12:55  0.99  Baixa-Mar           
2018-07-18  19:16  3.39  Preia-Mar           
2018-07-19   1:36  0.97  Baixa-Mar           
2018-07-19   7:52  3.09  Preia-Mar           
2018-07-19  13:55  1.17  Baixa-Mar           
2018-07-19  20:16  3.18  Preia-Mar           
2018-07-20   2:38  1.16  Baixa-Mar           
2018-07-20   8:55  2.96  Preia-Mar           
2018-07-20  15:03  1.32  Baixa-Mar           
2018-07-20  21:22  3.00  Preia-Mar           
2018-07-21   3:45  1.29  Baixa-Mar           
2018-07-21  10:03  2.89  Preia-Mar           
2018-07-21  16:17  1.39  Baixa-Mar           
2018-07-21  22:32  2.90  Preia-Mar           
2018-07-22   4:52  1.34  Baixa-Mar           
2018-07-22  11:10  2.90  Preia-Mar           
2018-07-22  17:27  1.38  Baixa-Mar           
2018-07-22  23:38  2.87  Preia-Mar           
2018-07-23   5:52  1.33  Baixa-Mar           
2018-07-23  12:09  2.97  Preia-Mar           
2018-07-23  18:25  1.31  Baixa-Mar           
2018-07-24   0:34  2.91  Preia-Mar           
2018-07-24   6:42  1.27  Baixa-Mar           
2018-07-24  12:58  3.07  Preia-Mar           
2018-07-24  19:13  1.21  Baixa-Mar           
2018-07-25   1:21  2.98  Preia-Mar           
2018-07-25   7:24  1.19  Baixa-Mar           
2018-07-25  13:39  3.18  Preia-Mar           
2018-07-25  19:53  1.10  Baixa-Mar           
2018-07-26   2:01  3.07  Preia-Mar           
2018-07-26   8:01  1.10  Baixa-Mar           
2018-07-26  14:16  3.29  Preia-Mar           
2018-07-26  20:29  1.00  Baixa-Mar           
2018-07-27   2:37  3.15  Preia-Mar           
2018-07-27   8:36  1.02  Baixa-Mar           
2018-07-27  14:51  3.38  Preia-Mar           
2018-07-27  21:03  0.91  Baixa-Mar           
2018-07-28   3:12  3.21  Preia-Mar           
2018-07-28   9:10  0.96  Baixa-Mar           
2018-07-28  15:25  3.44  Preia-Mar           
2018-07-28  21:37  0.86  Baixa-Mar           
2018-07-29   3:46  3.24  Preia-Mar           
2018-07-29   9:43  0.93  Baixa-Mar           
2018-07-29  15:59  3.47  Preia-Mar           
2018-07-29  22:10  0.85  Baixa-Mar           
2018-07-30   4:20  3.25  Preia-Mar           
2018-07-30  10:16  0.93  Baixa-Mar           
2018-07-30  16:33  3.45  Preia-Mar           
2018-07-30  22:44  0.87  Baixa-Mar           
2018-07-31   4:53  3.21  Preia-Mar           
2018-07-31  10:50  0.97  Baixa-Mar           
2018-07-31  17:07  3.39  Preia-Mar           
2018-07-31  23:18  0.93  Baixa-Mar           
2018-08-01   5:28  3.16  Preia-Mar           
2018-08-01  11:25  1.04  Baixa-Mar           
2018-08-01  17:42  3.31  Preia-Mar           
2018-08-01  23:54  1.02  Baixa-Mar           
2018-08-02   6:05  3.08  Preia-Mar           
2018-08-02  12:03  1.13  Baixa-Mar           
2018-08-02  18:21  3.20  Preia-Mar           
2018-08-03   0:34  1.11  Baixa-Mar           
2018-08-03   6:47  2.99  Preia-Mar           
2018-08-03  12:47  1.23  Baixa-Mar           
2018-08-03  19:06  3.09  Preia-Mar           
2018-08-04   1:21  1.21  Baixa-Mar           
2018-08-04   7:38  2.92  Preia-Mar           
2018-08-04  13:40  1.33  Baixa-Mar           
2018-08-04  20:01  2.99  Preia-Mar           
2018-08-05   2:18  1.30  Baixa-Mar           
2018-08-05   8:39  2.87  Preia-Mar           
2018-08-05  14:48  1.39  Baixa-Mar           
2018-08-05  21:09  2.92  Preia-Mar           
2018-08-06   3:28  1.32  Baixa-Mar           
2018-08-06   9:52  2.91  Preia-Mar           
2018-08-06  16:06  1.36  Baixa-Mar           
2018-08-06  22:25  2.94  Preia-Mar           
2018-08-07   4:43  1.26  Baixa-Mar           
2018-08-07  11:05  3.04  Preia-Mar           
2018-08-07  17:23  1.21  Baixa-Mar           
2018-08-07  23:39  3.06  Preia-Mar           
2018-08-08   5:51  1.12  Baixa-Mar           
2018-08-08  12:11  3.25  Preia-Mar           
2018-08-08  18:28  0.98  Baixa-Mar           
2018-08-09   0:42  3.24  Preia-Mar           
2018-08-09   6:50  0.93  Baixa-Mar           
2018-08-09  13:08  3.49  Preia-Mar           
2018-08-09  19:25  0.74  Baixa-Mar           
2018-08-10   1:38  3.44  Preia-Mar           
2018-08-10   7:43  0.73  Baixa-Mar           
2018-08-10  14:00  3.72  Preia-Mar           
2018-08-10  20:16  0.53  Baixa-Mar           
2018-08-11   2:29  3.60  Preia-Mar           
2018-08-11   8:32  0.58  Baixa-Mar           
2018-08-11  14:49  3.89  Preia-Mar           
2018-08-11  21:04  0.40  Baixa-Mar           
2018-08-12   3:17  3.70  Preia-Mar           
2018-08-12   9:19  0.49  Baixa-Mar           
2018-08-12  15:36  3.98  Preia-Mar           
2018-08-12  21:51  0.35  Baixa-Mar           
2018-08-13   4:03  3.72  Preia-Mar           
2018-08-13  10:04  0.48  Baixa-Mar           
2018-08-13  16:22  3.96  Preia-Mar           
2018-08-13  22:36  0.41  Baixa-Mar           
2018-08-14   4:48  3.66  Preia-Mar           
2018-08-14  10:50  0.56  Baixa-Mar           
2018-08-14  17:08  3.84  Preia-Mar           
2018-08-14  23:22  0.55  Baixa-Mar           
2018-08-15   5:34  3.52  Preia-Mar           
2018-08-15  11:36  0.71  Baixa-Mar           
2018-08-15  17:54  3.64  Preia-Mar           
2018-08-16   0:08  0.76  Baixa-Mar           
2018-08-16   6:21  3.34  Preia-Mar           
2018-08-16  12:24  0.93  Baixa-Mar           
2018-08-16  18:43  3.39  Preia-Mar           
2018-08-17   0:56  1.01  Baixa-Mar           
2018-08-17   7:12  3.14  Preia-Mar           
2018-08-17  13:17  1.16  Baixa-Mar           
2018-08-17  19:37  3.12  Preia-Mar           
2018-08-18   1:51  1.25  Baixa-Mar           
2018-08-18   8:09  2.95  Preia-Mar           
2018-08-18  14:19  1.38  Baixa-Mar           
2018-08-18  20:39  2.89  Preia-Mar           
2018-08-19   2:56  1.44  Baixa-Mar           
2018-08-19   9:17  2.82  Preia-Mar           
2018-08-19  15:36  1.51  Baixa-Mar           
2018-08-19  21:54  2.74  Preia-Mar           
2018-08-20   4:12  1.53  Baixa-Mar           
2018-08-20  10:33  2.79  Preia-Mar           
2018-08-20  16:58  1.52  Baixa-Mar           
2018-08-20  23:11  2.72  Preia-Mar           
2018-08-21   5:24  1.52  Baixa-Mar           
2018-08-21  11:42  2.86  Preia-Mar           
2018-08-21  18:05  1.43  Baixa-Mar           
2018-08-22   0:15  2.80  Preia-Mar           
2018-08-22   6:21  1.42  Baixa-Mar           
2018-08-22  12:36  2.98  Preia-Mar           
2018-08-22  18:54  1.30  Baixa-Mar           
2018-08-23   1:03  2.92  Preia-Mar           
2018-08-23   7:05  1.30  Baixa-Mar           
2018-08-23  13:19  3.13  Preia-Mar           
2018-08-23  19:34  1.15  Baixa-Mar           
2018-08-24   1:42  3.05  Preia-Mar           
2018-08-24   7:42  1.16  Baixa-Mar           
2018-08-24  13:56  3.28  Preia-Mar           
2018-08-24  20:08  1.01  Baixa-Mar           
2018-08-25   2:17  3.18  Preia-Mar           
2018-08-25   8:16  1.03  Baixa-Mar           
2018-08-25  14:30  3.41  Preia-Mar           
2018-08-25  20:41  0.90  Baixa-Mar           
2018-08-26   2:50  3.28  Preia-Mar           
2018-08-26   8:48  0.92  Baixa-Mar           
2018-08-26  15:02  3.50  Preia-Mar           
2018-08-26  21:12  0.81  Baixa-Mar           
2018-08-27   3:21  3.36  Preia-Mar           
2018-08-27   9:20  0.85  Baixa-Mar           
2018-08-27  15:34  3.56  Preia-Mar           
2018-08-27  21:44  0.77  Baixa-Mar           
2018-08-28   3:53  3.39  Preia-Mar           
2018-08-28   9:52  0.82  Baixa-Mar           
2018-08-28  16:06  3.56  Preia-Mar           
2018-08-28  22:15  0.78  Baixa-Mar           
2018-08-29   4:25  3.39  Preia-Mar           
2018-08-29  10:24  0.84  Baixa-Mar           
2018-08-29  16:39  3.52  Preia-Mar           
2018-08-29  22:47  0.83  Baixa-Mar           
2018-08-30   4:57  3.34  Preia-Mar           
2018-08-30  10:57  0.90  Baixa-Mar           
2018-08-30  17:12  3.44  Preia-Mar           
2018-08-30  23:21  0.91  Baixa-Mar           
2018-08-31   5:32  3.26  Preia-Mar           
2018-08-31  11:34  1.00  Baixa-Mar           
2018-08-31  17:49  3.32  Preia-Mar           
2018-08-31  23:59  1.03  Baixa-Mar           
2018-09-01   6:12  3.15  Preia-Mar           
2018-09-01  12:16  1.13  Baixa-Mar           
2018-09-01  18:33  3.17  Preia-Mar           
2018-09-02   0:45  1.18  Baixa-Mar           
2018-09-02   7:01  3.04  Preia-Mar           
2018-09-02  13:09  1.27  Baixa-Mar           
2018-09-02  19:29  3.01  Preia-Mar           
2018-09-03   1:42  1.32  Baixa-Mar           
2018-09-03   8:04  2.94  Preia-Mar           
2018-09-03  14:18  1.38  Baixa-Mar           
2018-09-03  20:42  2.90  Preia-Mar           
2018-09-04   2:57  1.41  Baixa-Mar           
2018-09-04   9:23  2.93  Preia-Mar           
2018-09-04  15:46  1.38  Baixa-Mar           
2018-09-04  22:08  2.89  Preia-Mar           
2018-09-05   4:23  1.38  Baixa-Mar           
2018-09-05  10:46  3.04  Preia-Mar           
2018-09-05  17:10  1.23  Baixa-Mar           
2018-09-05  23:28  3.02  Preia-Mar           
2018-09-06   5:38  1.22  Baixa-Mar           
2018-09-06  11:56  3.26  Preia-Mar           
2018-09-06  18:18  1.00  Baixa-Mar           
2018-09-07   0:33  3.23  Preia-Mar           
2018-09-07   6:38  1.00  Baixa-Mar           
2018-09-07  12:55  3.52  Preia-Mar           
2018-09-07  19:13  0.75  Baixa-Mar           
2018-09-08   1:26  3.45  Preia-Mar           
2018-09-08   7:30  0.77  Baixa-Mar           
2018-09-08  13:45  3.76  Preia-Mar           
2018-09-08  20:02  0.54  Baixa-Mar           
2018-09-09   2:14  3.64  Preia-Mar           
2018-09-09   8:16  0.59  Baixa-Mar           
2018-09-09  14:32  3.92  Preia-Mar           
2018-09-09  20:46  0.41  Baixa-Mar           
2018-09-10   2:58  3.75  Preia-Mar           
2018-09-10   9:00  0.48  Baixa-Mar           
2018-09-10  15:16  3.99  Preia-Mar           
2018-09-10  21:29  0.38  Baixa-Mar           
2018-09-11   3:40  3.78  Preia-Mar           
2018-09-11   9:43  0.47  Baixa-Mar           
2018-09-11  15:59  3.96  Preia-Mar           
2018-09-11  22:10  0.45  Baixa-Mar           
2018-09-12   4:22  3.73  Preia-Mar           
2018-09-12  10:25  0.55  Baixa-Mar           
2018-09-12  16:41  3.82  Preia-Mar           
2018-09-12  22:51  0.61  Baixa-Mar           
2018-09-13   5:03  3.60  Preia-Mar           
2018-09-13  11:07  0.71  Baixa-Mar           
2018-09-13  17:23  3.60  Preia-Mar           
2018-09-13  23:31  0.82  Baixa-Mar           
2018-09-14   5:45  3.41  Preia-Mar           
2018-09-14  11:50  0.94  Baixa-Mar           
2018-09-14  18:07  3.34  Preia-Mar           
2018-09-15   0:14  1.08  Baixa-Mar           
2018-09-15   6:30  3.19  Preia-Mar           
2018-09-15  12:37  1.19  Baixa-Mar           
2018-09-15  18:55  3.06  Preia-Mar           
2018-09-16   1:01  1.33  Baixa-Mar           
2018-09-16   7:21  2.97  Preia-Mar           
2018-09-16  13:33  1.42  Baixa-Mar           
2018-09-16  19:54  2.81  Preia-Mar           
2018-09-17   2:00  1.55  Baixa-Mar           
2018-09-17   8:26  2.80  Preia-Mar           
2018-09-17  14:49  1.59  Baixa-Mar           
2018-09-17  21:11  2.66  Preia-Mar           
2018-09-18   3:21  1.68  Baixa-Mar           
2018-09-18   9:48  2.73  Preia-Mar           
2018-09-18  16:21  1.62  Baixa-Mar           
2018-09-18  22:38  2.64  Preia-Mar           
2018-09-19   4:48  1.67  Baixa-Mar           
2018-09-19  11:06  2.79  Preia-Mar           
2018-09-19  17:35  1.52  Baixa-Mar           
2018-09-19  23:48  2.75  Preia-Mar           
2018-09-20   5:53  1.55  Baixa-Mar           
2018-09-20  12:06  2.94  Preia-Mar           
2018-09-20  18:27  1.36  Baixa-Mar           
2018-09-21   0:37  2.90  Preia-Mar           
2018-09-21   6:39  1.39  Baixa-Mar           
2018-09-21  12:50  3.11  Preia-Mar           
2018-09-21  19:06  1.20  Baixa-Mar           
2018-09-22   1:16  3.07  Preia-Mar           
2018-09-22   7:16  1.21  Baixa-Mar           
2018-09-22  13:27  3.28  Preia-Mar           
2018-09-22  19:40  1.03  Baixa-Mar           
2018-09-23   1:49  3.23  Preia-Mar           
2018-09-23   7:49  1.05  Baixa-Mar           
2018-09-23  14:01  3.44  Preia-Mar           
2018-09-23  20:11  0.90  Baixa-Mar           
2018-09-24   2:21  3.37  Preia-Mar           
2018-09-24   8:21  0.91  Baixa-Mar           
2018-09-24  14:33  3.56  Preia-Mar           
2018-09-24  20:42  0.79  Baixa-Mar           
2018-09-25   2:52  3.48  Preia-Mar           
2018-09-25   8:52  0.81  Baixa-Mar           
2018-09-25  15:05  3.63  Preia-Mar           
2018-09-25  21:13  0.73  Baixa-Mar           
2018-09-26   3:23  3.54  Preia-Mar           
2018-09-26   9:24  0.76  Baixa-Mar           
2018-09-26  15:37  3.66  Preia-Mar           
2018-09-26  21:45  0.72  Baixa-Mar           
2018-09-27   3:55  3.55  Preia-Mar           
2018-09-27   9:57  0.76  Baixa-Mar           
2018-09-27  16:10  3.62  Preia-Mar           
2018-09-27  22:18  0.76  Baixa-Mar           
2018-09-28   4:29  3.52  Preia-Mar           
2018-09-28  10:33  0.81  Baixa-Mar           
2018-09-28  16:46  3.54  Preia-Mar           
2018-09-28  22:53  0.85  Baixa-Mar           
2018-09-29   5:06  3.43  Preia-Mar           
2018-09-29  11:11  0.92  Baixa-Mar           
2018-09-29  17:26  3.40  Preia-Mar           
2018-09-29  23:33  1.00  Baixa-Mar           
2018-09-30   5:48  3.31  Preia-Mar           
2018-09-30  11:56  1.06  Baixa-Mar           
2018-09-30  18:13  3.22  Preia-Mar           
2018-10-01   0:20  1.18  Baixa-Mar           
2018-10-01   6:39  3.16  Preia-Mar           
2018-10-01  12:52  1.23  Baixa-Mar           
2018-10-01  19:12  3.03  Preia-Mar           
2018-10-02   1:20  1.36  Baixa-Mar           
2018-10-02   7:44  3.04  Preia-Mar           
2018-10-02  14:05  1.36  Baixa-Mar           
2018-10-02  20:31  2.89  Preia-Mar           
2018-10-03   2:40  1.48  Baixa-Mar           
2018-10-03   9:07  3.00  Preia-Mar           
2018-10-03  15:37  1.37  Baixa-Mar           
2018-10-03  22:01  2.90  Preia-Mar           
2018-10-04   4:11  1.45  Baixa-Mar           
2018-10-04  10:33  3.10  Preia-Mar           
2018-10-04  17:02  1.22  Baixa-Mar           
2018-10-04  23:20  3.05  Preia-Mar           
2018-10-05   5:27  1.28  Baixa-Mar           
2018-10-05  11:43  3.31  Preia-Mar           
2018-10-05  18:07  1.00  Baixa-Mar           
2018-10-06   0:22  3.27  Preia-Mar           
2018-10-06   6:26  1.05  Baixa-Mar           
2018-10-06  12:40  3.55  Preia-Mar           
2018-10-06  18:59  0.78  Baixa-Mar           
2018-10-07   1:12  3.48  Preia-Mar           
2018-10-07   7:16  0.83  Baixa-Mar           
2018-10-07  13:29  3.75  Preia-Mar           
2018-10-07  19:45  0.61  Baixa-Mar           
2018-10-08   1:56  3.65  Preia-Mar           
2018-10-08   8:00  0.66  Baixa-Mar           
2018-10-08  14:14  3.88  Preia-Mar           
2018-10-08  20:26  0.52  Baixa-Mar           
2018-10-09   2:37  3.76  Preia-Mar           
2018-10-09   8:42  0.56  Baixa-Mar           
2018-10-09  14:55  3.92  Preia-Mar           
2018-10-09  21:06  0.51  Baixa-Mar           
2018-10-10   3:17  3.80  Preia-Mar           
2018-10-10   9:22  0.55  Baixa-Mar           
2018-10-10  15:35  3.86  Preia-Mar           
2018-10-10  21:43  0.58  Baixa-Mar           
2018-10-11   3:55  3.75  Preia-Mar           
2018-10-11  10:01  0.63  Baixa-Mar           
2018-10-11  16:15  3.72  Preia-Mar           
2018-10-11  22:20  0.72  Baixa-Mar           
2018-10-12   4:33  3.63  Preia-Mar           
2018-10-12  10:40  0.78  Baixa-Mar           
2018-10-12  16:54  3.52  Preia-Mar           
2018-10-12  22:57  0.92  Baixa-Mar           
2018-10-13   5:12  3.46  Preia-Mar           
2018-10-13  11:20  0.98  Baixa-Mar           
2018-10-13  17:34  3.28  Preia-Mar           
2018-10-13  23:36  1.15  Baixa-Mar           
2018-10-14   5:53  3.26  Preia-Mar           
2018-10-14  12:03  1.21  Baixa-Mar           
2018-10-14  18:19  3.04  Preia-Mar           
2018-10-15   0:18  1.38  Baixa-Mar           
2018-10-15   6:40  3.05  Preia-Mar           
2018-10-15  12:54  1.43  Baixa-Mar           
