CÁLCULO DE MARÉS DE PORTOS PORTUGUESES
FACULDADE DE CIÊNCIAS DA UNIVERSIDADE DE LISBOA
Carlos Antunes, http://enggeografica.fc.ul.pt

MODELO DE PREVISÃO DE MARÉS DA FCUL (EG/DEGGE)                  
ajustado ao marégrafo de LEIXÕES pelo Grupo de EG da FCUL       
DADOS DE MARÉ DO Instituto Hidrográfico - 1H DE 2007            

PORTO DE LEIXOES                  

  Data       Hora   Alt    Maré
2017-10-02  18:53  1.11  Baixa-Mar           
2017-10-03   1:03  3.18  Preia-Mar           
2017-10-03   7:05  1.10  Baixa-Mar           
2017-10-03  13:17  3.40  Preia-Mar           
2017-10-03  19:29  0.91  Baixa-Mar           
2017-10-04   1:40  3.39  Preia-Mar           
2017-10-04   7:42  0.89  Baixa-Mar           
2017-10-04  13:54  3.59  Preia-Mar           
2017-10-04  20:04  0.72  Baixa-Mar           
2017-10-05   2:15  3.57  Preia-Mar           
2017-10-05   8:18  0.72  Baixa-Mar           
2017-10-05  14:31  3.74  Preia-Mar           
2017-10-05  20:40  0.59  Baixa-Mar           
2017-10-06   2:51  3.70  Preia-Mar           
2017-10-06   8:55  0.60  Baixa-Mar           
2017-10-06  15:08  3.83  Preia-Mar           
2017-10-06  21:17  0.52  Baixa-Mar           
2017-10-07   3:29  3.76  Preia-Mar           
2017-10-07   9:34  0.55  Baixa-Mar           
2017-10-07  15:48  3.84  Preia-Mar           
2017-10-07  21:56  0.54  Baixa-Mar           
2017-10-08   4:09  3.75  Preia-Mar           
2017-10-08  10:15  0.58  Baixa-Mar           
2017-10-08  16:30  3.76  Preia-Mar           
2017-10-08  22:38  0.64  Baixa-Mar           
2017-10-09   4:51  3.67  Preia-Mar           
2017-10-09  10:59  0.69  Baixa-Mar           
2017-10-09  17:15  3.60  Preia-Mar           
2017-10-09  23:22  0.81  Baixa-Mar           
2017-10-10   5:38  3.53  Preia-Mar           
2017-10-10  11:49  0.86  Baixa-Mar           
2017-10-10  18:08  3.38  Preia-Mar           
2017-10-11   0:14  1.04  Baixa-Mar           
2017-10-11   6:33  3.34  Preia-Mar           
2017-10-11  12:49  1.07  Baixa-Mar           
2017-10-11  19:10  3.15  Preia-Mar           
2017-10-12   1:16  1.27  Baixa-Mar           
2017-10-12   7:40  3.17  Preia-Mar           
2017-10-12  14:03  1.25  Baixa-Mar           
2017-10-12  20:28  2.97  Preia-Mar           
2017-10-13   2:36  1.43  Baixa-Mar           
2017-10-13   9:01  3.08  Preia-Mar           
2017-10-13  15:33  1.30  Baixa-Mar           
2017-10-13  21:56  2.93  Preia-Mar           
2017-10-14   4:05  1.45  Baixa-Mar           
2017-10-14  10:25  3.12  Preia-Mar           
2017-10-14  16:57  1.22  Baixa-Mar           
2017-10-14  23:14  3.03  Preia-Mar           
2017-10-15   5:22  1.33  Baixa-Mar           
2017-10-15  11:36  3.26  Preia-Mar           
2017-10-15  18:01  1.07  Baixa-Mar           
2017-10-16   0:15  3.19  Preia-Mar           
2017-10-16   6:20  1.15  Baixa-Mar           
2017-10-16  12:32  3.42  Preia-Mar           
2017-10-16  18:51  0.92  Baixa-Mar           
2017-10-17   1:03  3.36  Preia-Mar           
2017-10-17   7:07  0.99  Baixa-Mar           
2017-10-17  13:18  3.55  Preia-Mar           
2017-10-17  19:33  0.81  Baixa-Mar           
2017-10-18   1:43  3.49  Preia-Mar           
2017-10-18   7:47  0.86  Baixa-Mar           
2017-10-18  13:59  3.63  Preia-Mar           
2017-10-18  20:09  0.75  Baixa-Mar           
2017-10-19   2:20  3.57  Preia-Mar           
2017-10-19   8:24  0.78  Baixa-Mar           
2017-10-19  14:35  3.66  Preia-Mar           
2017-10-19  20:43  0.74  Baixa-Mar           
2017-10-20   2:54  3.62  Preia-Mar           
2017-10-20   8:58  0.76  Baixa-Mar           
2017-10-20  15:10  3.64  Preia-Mar           
2017-10-20  21:15  0.76  Baixa-Mar           
2017-10-21   3:27  3.61  Preia-Mar           
2017-10-21   9:32  0.79  Baixa-Mar           
2017-10-21  15:43  3.57  Preia-Mar           
2017-10-21  21:47  0.84  Baixa-Mar           
2017-10-22   3:59  3.56  Preia-Mar           
2017-10-22  10:05  0.86  Baixa-Mar           
2017-10-22  16:17  3.45  Preia-Mar           
2017-10-22  22:19  0.95  Baixa-Mar           
2017-10-23   4:33  3.46  Preia-Mar           
2017-10-23  10:40  0.98  Baixa-Mar           
2017-10-23  16:52  3.30  Preia-Mar           
2017-10-23  22:52  1.10  Baixa-Mar           
2017-10-24   5:08  3.32  Preia-Mar           
2017-10-24  11:16  1.14  Baixa-Mar           
2017-10-24  17:29  3.12  Preia-Mar           
2017-10-24  23:28  1.27  Baixa-Mar           
2017-10-25   5:46  3.16  Preia-Mar           
2017-10-25  11:57  1.31  Baixa-Mar           
2017-10-25  18:12  2.94  Preia-Mar           
2017-10-26   0:09  1.45  Baixa-Mar           
2017-10-26   6:31  3.00  Preia-Mar           
2017-10-26  12:47  1.48  Baixa-Mar           
2017-10-26  19:05  2.77  Preia-Mar           
2017-10-27   1:01  1.62  Baixa-Mar           
2017-10-27   7:29  2.86  Preia-Mar           
2017-10-27  13:51  1.60  Baixa-Mar           
2017-10-27  20:15  2.66  Preia-Mar           
2017-10-28   2:13  1.73  Baixa-Mar           
2017-10-28   8:43  2.79  Preia-Mar           
2017-10-28  15:13  1.64  Baixa-Mar           
2017-10-28  21:36  2.67  Preia-Mar           
2017-10-29   3:39  1.72  Baixa-Mar           
2017-10-29  10:01  2.84  Preia-Mar           
2017-10-29  16:29  1.54  Baixa-Mar           
2017-10-29  22:47  2.79  Preia-Mar           
2017-10-30   4:50  1.59  Baixa-Mar           
2017-10-30  11:05  2.98  Preia-Mar           
2017-10-30  17:27  1.37  Baixa-Mar           
2017-10-30  23:41  2.98  Preia-Mar           
2017-10-31   5:44  1.39  Baixa-Mar           
2017-10-31  11:56  3.18  Preia-Mar           
2017-10-31  18:13  1.16  Baixa-Mar           
2017-11-01   0:26  3.21  Preia-Mar           
2017-11-01   6:29  1.16  Baixa-Mar           
2017-11-01  12:40  3.40  Preia-Mar           
2017-11-01  18:54  0.94  Baixa-Mar           
2017-11-02   1:06  3.43  Preia-Mar           
2017-11-02   7:11  0.94  Baixa-Mar           
2017-11-02  13:22  3.60  Preia-Mar           
2017-11-02  19:33  0.75  Baixa-Mar           
2017-11-03   1:46  3.64  Preia-Mar           
2017-11-03   7:51  0.74  Baixa-Mar           
2017-11-03  14:03  3.77  Preia-Mar           
2017-11-03  20:13  0.60  Baixa-Mar           
2017-11-04   2:26  3.80  Preia-Mar           
2017-11-04   8:32  0.59  Baixa-Mar           
2017-11-04  14:45  3.87  Preia-Mar           
2017-11-04  20:53  0.53  Baixa-Mar           
2017-11-05   3:07  3.89  Preia-Mar           
2017-11-05   9:15  0.52  Baixa-Mar           
2017-11-05  15:28  3.88  Preia-Mar           
2017-11-05  21:36  0.54  Baixa-Mar           
2017-11-06   3:50  3.90  Preia-Mar           
2017-11-06  10:00  0.54  Baixa-Mar           
2017-11-06  16:14  3.80  Preia-Mar           
2017-11-06  22:20  0.64  Baixa-Mar           
2017-11-07   4:36  3.82  Preia-Mar           
2017-11-07  10:48  0.64  Baixa-Mar           
2017-11-07  17:03  3.64  Preia-Mar           
2017-11-07  23:08  0.82  Baixa-Mar           
2017-11-08   5:25  3.68  Preia-Mar           
2017-11-08  11:40  0.81  Baixa-Mar           
2017-11-08  17:58  3.43  Preia-Mar           
2017-11-09   0:01  1.04  Baixa-Mar           
2017-11-09   6:22  3.50  Preia-Mar           
2017-11-09  12:41  1.01  Baixa-Mar           
2017-11-09  19:01  3.20  Preia-Mar           
2017-11-10   1:03  1.26  Baixa-Mar           
2017-11-10   7:27  3.32  Preia-Mar           
2017-11-10  13:53  1.19  Baixa-Mar           
2017-11-10  20:15  3.04  Preia-Mar           
2017-11-11   2:19  1.43  Baixa-Mar           
2017-11-11   8:43  3.19  Preia-Mar           
2017-11-11  15:15  1.27  Baixa-Mar           
2017-11-11  21:37  2.99  Preia-Mar           
2017-11-12   3:44  1.47  Baixa-Mar           
2017-11-12  10:02  3.17  Preia-Mar           
2017-11-12  16:34  1.25  Baixa-Mar           
2017-11-12  22:52  3.05  Preia-Mar           
2017-11-13   4:59  1.39  Baixa-Mar           
2017-11-13  11:13  3.24  Preia-Mar           
2017-11-13  17:38  1.17  Baixa-Mar           
2017-11-13  23:52  3.17  Preia-Mar           
2017-11-14   5:59  1.27  Baixa-Mar           
2017-11-14  12:10  3.33  Preia-Mar           
2017-11-14  18:28  1.08  Baixa-Mar           
2017-11-15   0:41  3.30  Preia-Mar           
2017-11-15   6:47  1.14  Baixa-Mar           
2017-11-15  12:57  3.41  Preia-Mar           
2017-11-15  19:09  1.00  Baixa-Mar           
2017-11-16   1:21  3.41  Preia-Mar           
2017-11-16   7:27  1.04  Baixa-Mar           
2017-11-16  13:37  3.47  Preia-Mar           
2017-11-16  19:45  0.95  Baixa-Mar           
2017-11-17   1:57  3.50  Preia-Mar           
2017-11-17   8:03  0.96  Baixa-Mar           
2017-11-17  14:13  3.50  Preia-Mar           
2017-11-17  20:18  0.92  Baixa-Mar           
2017-11-18   2:31  3.55  Preia-Mar           
2017-11-18   8:37  0.92  Baixa-Mar           
2017-11-18  14:47  3.49  Preia-Mar           
2017-11-18  20:50  0.92  Baixa-Mar           
2017-11-19   3:03  3.58  Preia-Mar           
2017-11-19   9:11  0.91  Baixa-Mar           
2017-11-19  15:21  3.46  Preia-Mar           
2017-11-19  21:22  0.95  Baixa-Mar           
2017-11-20   3:36  3.56  Preia-Mar           
2017-11-20   9:44  0.94  Baixa-Mar           
2017-11-20  15:55  3.40  Preia-Mar           
2017-11-20  21:54  1.02  Baixa-Mar           
2017-11-21   4:10  3.51  Preia-Mar           
2017-11-21  10:19  1.01  Baixa-Mar           
2017-11-21  16:30  3.30  Preia-Mar           
2017-11-21  22:28  1.12  Baixa-Mar           
2017-11-22   4:45  3.42  Preia-Mar           
2017-11-22  10:55  1.12  Baixa-Mar           
2017-11-22  17:07  3.17  Preia-Mar           
2017-11-22  23:04  1.25  Baixa-Mar           
2017-11-23   5:22  3.30  Preia-Mar           
2017-11-23  11:35  1.24  Baixa-Mar           
2017-11-23  17:48  3.04  Preia-Mar           
2017-11-23  23:43  1.39  Baixa-Mar           
2017-11-24   6:04  3.17  Preia-Mar           
2017-11-24  12:20  1.37  Baixa-Mar           
2017-11-24  18:35  2.91  Preia-Mar           
2017-11-25   0:29  1.53  Baixa-Mar           
2017-11-25   6:53  3.04  Preia-Mar           
2017-11-25  13:13  1.49  Baixa-Mar           
2017-11-25  19:31  2.81  Preia-Mar           
2017-11-26   1:26  1.63  Baixa-Mar           
2017-11-26   7:53  2.96  Preia-Mar           
2017-11-26  14:17  1.55  Baixa-Mar           
2017-11-26  20:38  2.78  Preia-Mar           
2017-11-27   2:36  1.67  Baixa-Mar           
2017-11-27   9:01  2.94  Preia-Mar           
2017-11-27  15:27  1.52  Baixa-Mar           
2017-11-27  21:48  2.84  Preia-Mar           
2017-11-28   3:50  1.61  Baixa-Mar           
2017-11-28  10:09  3.02  Preia-Mar           
2017-11-28  16:32  1.41  Baixa-Mar           
2017-11-28  22:50  2.99  Preia-Mar           
2017-11-29   4:55  1.46  Baixa-Mar           
2017-11-29  11:09  3.17  Preia-Mar           
2017-11-29  17:28  1.23  Baixa-Mar           
2017-11-29  23:44  3.19  Preia-Mar           
2017-11-30   5:51  1.25  Baixa-Mar           
2017-11-30  12:03  3.36  Preia-Mar           
2017-11-30  18:18  1.03  Baixa-Mar           
2017-12-01   0:33  3.42  Preia-Mar           
2017-12-01   6:40  1.02  Baixa-Mar           
2017-12-01  12:52  3.55  Preia-Mar           
2017-12-01  19:04  0.84  Baixa-Mar           
2017-12-02   1:19  3.64  Preia-Mar           
2017-12-02   7:27  0.81  Baixa-Mar           
2017-12-02  13:39  3.72  Preia-Mar           
2017-12-02  19:49  0.68  Baixa-Mar           
2017-12-03   2:04  3.82  Preia-Mar           
2017-12-03   8:14  0.64  Baixa-Mar           
2017-12-03  14:27  3.82  Preia-Mar           
2017-12-03  20:34  0.59  Baixa-Mar           
2017-12-04   2:49  3.95  Preia-Mar           
2017-12-04   9:01  0.54  Baixa-Mar           
2017-12-04  15:14  3.86  Preia-Mar           
2017-12-04  21:20  0.58  Baixa-Mar           
2017-12-05   3:36  3.99  Preia-Mar           
2017-12-05   9:49  0.52  Baixa-Mar           
2017-12-05  16:03  3.81  Preia-Mar           
2017-12-05  22:07  0.65  Baixa-Mar           
2017-12-06   4:24  3.95  Preia-Mar           
2017-12-06  10:39  0.59  Baixa-Mar           
2017-12-06  16:54  3.69  Preia-Mar           
2017-12-06  22:55  0.78  Baixa-Mar           
2017-12-07   5:14  3.84  Preia-Mar           
2017-12-07  11:31  0.73  Baixa-Mar           
2017-12-07  17:47  3.51  Preia-Mar           
2017-12-07  23:48  0.97  Baixa-Mar           
2017-12-08   6:09  3.67  Preia-Mar           
2017-12-08  12:29  0.92  Baixa-Mar           
2017-12-08  18:46  3.32  Preia-Mar           
2017-12-09   0:46  1.18  Baixa-Mar           
2017-12-09   7:08  3.47  Preia-Mar           
2017-12-09  13:32  1.11  Baixa-Mar           
2017-12-09  19:51  3.15  Preia-Mar           
2017-12-10   1:52  1.36  Baixa-Mar           
2017-12-10   8:15  3.30  Preia-Mar           
2017-12-10  14:43  1.25  Baixa-Mar           
2017-12-10  21:02  3.04  Preia-Mar           
2017-12-11   3:08  1.47  Baixa-Mar           
2017-12-11   9:27  3.18  Preia-Mar           
2017-12-11  15:57  1.32  Baixa-Mar           
2017-12-11  22:15  3.03  Preia-Mar           
2017-12-12   4:23  1.48  Baixa-Mar           
2017-12-12  10:38  3.15  Preia-Mar           
2017-12-12  17:03  1.32  Baixa-Mar           
2017-12-12  23:19  3.08  Preia-Mar           
2017-12-13   5:29  1.42  Baixa-Mar           
2017-12-13  11:40  3.17  Preia-Mar           
2017-12-13  17:58  1.28  Baixa-Mar           
2017-12-14   0:13  3.17  Preia-Mar           
2017-12-14   6:22  1.33  Baixa-Mar           
2017-12-14  12:31  3.21  Preia-Mar           
2017-12-14  18:43  1.23  Baixa-Mar           
2017-12-15   0:57  3.28  Preia-Mar           
2017-12-15   7:07  1.24  Baixa-Mar           
2017-12-15  13:15  3.26  Preia-Mar           
2017-12-15  19:22  1.17  Baixa-Mar           
2017-12-16   1:36  3.37  Preia-Mar           
2017-12-16   7:45  1.15  Baixa-Mar           
2017-12-16  13:53  3.31  Preia-Mar           
2017-12-16  19:57  1.11  Baixa-Mar           
2017-12-17   2:11  3.46  Preia-Mar           
2017-12-17   8:20  1.08  Baixa-Mar           
2017-12-17  14:29  3.35  Preia-Mar           
2017-12-17  20:30  1.07  Baixa-Mar           
2017-12-18   2:45  3.52  Preia-Mar           
2017-12-18   8:55  1.02  Baixa-Mar           
2017-12-18  15:04  3.37  Preia-Mar           
2017-12-18  21:03  1.05  Baixa-Mar           
2017-12-19   3:18  3.56  Preia-Mar           
2017-12-19   9:29  1.00  Baixa-Mar           
2017-12-19  15:38  3.37  Preia-Mar           
2017-12-19  21:36  1.06  Baixa-Mar           
2017-12-20   3:53  3.56  Preia-Mar           
2017-12-20  10:03  1.01  Baixa-Mar           
2017-12-20  16:13  3.33  Preia-Mar           
2017-12-20  22:10  1.10  Baixa-Mar           
2017-12-21   4:27  3.52  Preia-Mar           
2017-12-21  10:39  1.05  Baixa-Mar           
2017-12-21  16:49  3.27  Preia-Mar           
2017-12-21  22:46  1.17  Baixa-Mar           
2017-12-22   5:03  3.45  Preia-Mar           
2017-12-22  11:16  1.13  Baixa-Mar           
2017-12-22  17:27  3.18  Preia-Mar           
2017-12-22  23:23  1.26  Baixa-Mar           
2017-12-23   5:41  3.35  Preia-Mar           
2017-12-23  11:55  1.22  Baixa-Mar           
2017-12-23  18:07  3.09  Preia-Mar           
2017-12-24   0:03  1.36  Baixa-Mar           
2017-12-24   6:23  3.25  Preia-Mar           
2017-12-24  12:39  1.32  Baixa-Mar           
2017-12-24  18:53  3.00  Preia-Mar           
2017-12-25   0:49  1.46  Baixa-Mar           
2017-12-25   7:11  3.16  Preia-Mar           
2017-12-25  13:29  1.40  Baixa-Mar           
2017-12-25  19:47  2.94  Preia-Mar           
2017-12-26   1:45  1.53  Baixa-Mar           
2017-12-26   8:08  3.09  Preia-Mar           
2017-12-26  14:29  1.44  Baixa-Mar           
2017-12-26  20:50  2.93  Preia-Mar           
2017-12-27   2:52  1.56  Baixa-Mar           
2017-12-27   9:13  3.08  Preia-Mar           
2017-12-27  15:37  1.41  Baixa-Mar           
2017-12-27  21:58  3.00  Preia-Mar           
2017-12-28   4:05  1.49  Baixa-Mar           
2017-12-28  10:22  3.14  Preia-Mar           
2017-12-28  16:44  1.31  Baixa-Mar           
2017-12-28  23:03  3.15  Preia-Mar           
2017-12-29   5:13  1.34  Baixa-Mar           
2017-12-29  11:28  3.27  Preia-Mar           
2017-12-29  17:45  1.15  Baixa-Mar           
2017-12-30   0:03  3.36  Preia-Mar           
2017-12-30   6:14  1.13  Baixa-Mar           
2017-12-30  12:27  3.43  Preia-Mar           
2017-12-30  18:40  0.98  Baixa-Mar           
2017-12-31   0:57  3.58  Preia-Mar           
2017-12-31   7:09  0.90  Baixa-Mar           
2017-12-31  13:22  3.60  Preia-Mar           
2017-12-31  19:31  0.81  Baixa-Mar           
