x,y,z
5429.69605012183,1772.1630632324027,0.0217333901673555
5429.649541333365,1771.8381187539928,-0.0436151847243309
5429.543218090591,1771.820841415418,-0.0046059479936957
5429.61667390124,1771.6076647025336,-0.0317901484668254
5429.6674856690215,1771.4614339928437,-0.1767992377281189
5430.154027417098,1771.1967946870593,-0.1505001634359359
5430.393285229388,1770.8556411486943,-0.0161050632596015
5430.921788647622,1770.610727438408,-0.070901446044445
5431.09158845219,1770.2818565514244,-0.270789623260498
5431.415196850325,1769.48973891142,0.0051510138437151
5431.538091137831,1769.1810893608597,-0.1644932478666305
5431.323857739298,1769.1736546196232,-0.0071790958754718
5431.490941479655,1768.8085631625777,-0.2252965867519378
5431.515263989129,1768.3939468006608,-0.0360492840409278
5431.846593335077,1768.1647463106342,-0.3135055899620056
5432.012364819078,1767.7325274372458,-0.0808892101049423
5432.233739330991,1767.530027873308,-0.0122829303145408
5432.242070630168,1767.1630555376175,-0.1358315646648407
5433.505589917355,1767.131925555044,-0.1790630966424942
5433.243749096768,1767.0839372203625,-0.0207017883658409
5432.958104565862,1766.5955603150892,-0.0250963568687438
5432.554357006869,1766.2218410244673,-0.0026566896121948
5431.806493237362,1765.8488212519353,-0.1084657087922096
5431.193273022325,1765.326265700075,-0.0659431293606758
5430.476384594864,1764.7769042280163,-0.1660567373037338
5430.040563061652,1764.2898223610596,-0.0876716375350952
5429.566716625935,1764.0595259576633,-0.1598824709653854
5429.633367016526,1763.921356546024,-0.070510521531105
5429.014134838631,1763.1509982991267,-0.1335706561803817
5428.701787426653,1763.119017289513,-0.1590431332588195
5428.256719067216,1762.7114020779643,-0.1317749470472335
5427.694005444279,1762.3772762067438,-0.0967011973261833
5427.169286206209,1762.2006738319092,-0.0765163302421569
5426.115666821307,1761.9339594174055,-0.1339184045791626
5424.606969311892,1761.530400560874,-0.060219295322895
5423.297917797859,1760.7247943476766,-0.0719301551580429
5421.733159497363,1759.5216367023763,-0.1696798652410507
5421.407292798187,1758.8171616205652,-0.067455843091011
5420.75421662584,1757.580397425643,-0.0388520695269107
5420.306432202192,1756.3383638098587,-0.0857779905200004
5419.617772534215,1754.9185449731242,-0.0047944081015884
5418.650853589116,1753.215702654391,0.0004117890493944
5417.50183625498,1751.6437099203197,-0.0151839544996619
5416.694005444382,1750.6372938539048,-0.0490080676972866
5416.206090405381,1749.242380494849,0.0402429215610027
5414.848973706125,1749.1214922000188,-0.0629957690834999
5413.516850903697,1749.019781117687,0.0009306487627327
5413.058751537871,1749.4008991682986,-0.0017129337647929
5412.008061840655,1749.628387863884,-0.0259432680904865
5410.936101391496,1750.0375311361545,-0.0343003347516059
5410.066411450434,1751.175651250546,-0.0292585212737321
5408.740361645432,1752.4482462869842,0.0088070938363671
5407.747197583138,1753.576419790824,-0.0745564326643943
5406.734013989272,1754.5087101301754,-0.0179557893425226
5405.767888501372,1754.598149546126,-0.0989971682429313
5404.873357250971,1755.2278992057302,0.0281285978853702
5403.71472687965,1755.8199837234138,-0.0319639444351196
5403.314427807499,1756.2764691697676,-0.0057025561109185
5402.761205151192,1756.923720663132,0.0142826475203037
5401.782109692181,1757.8271161737423,-0.0894543975591659
5400.85828156776,1758.728979951241,-0.0352295748889446
5399.731450512612,1759.9568451508014,0.0130493557080626
5398.701085522651,1761.388160401506,-0.0431023761630058
5398.069768383762,1762.3621965713446,-0.0338759906589984
5397.301732495195,1763.1967974573188,-0.0040391217917203
5397.047215893822,1763.5939004022464,-0.0208239220082759
5396.294652417105,1764.481517415256,-0.0650864988565445
5395.639226391506,1765.1534522705454,-0.0135907856747508
5395.031712963645,1765.53910029774,-0.0954854562878608
5394.535588696729,1766.1509803515587,0.0153957698494195
5394.352574780645,1766.5835649061105,-0.0867092236876487
5394.042668774835,1767.5259958966883,0.0438045673072338
5393.4993338137565,1768.2964436517022,-0.0267358273267745
5392.567723706245,1769.2938961739128,0.0450337044894695
5392.1198782473175,1769.769013424089,-0.0724755153059959
5391.881474926797,1770.122869817848,0.0006674514152109
5391.760350659525,1770.3885781802687,-0.0174593962728977
5391.463536694672,1770.8349756282807,-0.0593910850584507
5391.076634839163,1771.525822997203,0.0293045379221439
5390.837254956316,1772.1055537856737,-0.078659601509571
5390.534886791776,1772.5310621345157,-0.1202276945114135
5390.483403638058,1772.5823735457425,-0.0898958519101142
5389.92349763225,1773.157426459404,-0.1061986833810806
5389.844731763026,1773.4090829135337,-0.0957858860492706
5389.569920972036,1773.4540596516558,-0.1233897879719734
5389.118993237229,1773.4657616445493,-0.1504907757043838
5389.101628735299,1773.2473404248294,-0.1120332404971122
5389.284184887506,1772.9883461569698,-0.1288903802633285
5389.380040600617,1772.7668008755356,-0.0778560414910316
5389.422032788412,1772.542266930422,-0.1265377551317215
5389.379765942573,1772.353899110202,-0.0963859185576438
5389.095738842998,1772.5105921986649,-0.1194741129875183
5388.807347729532,1772.1238556042135,-0.1249238699674606
5388.646336987311,1771.3523651287492,-0.1512256860733032
5388.514592602887,1771.121065107026,-0.1863729357719421
5388.478398755184,1771.2476260298172,-0.1993523091077804
5388.353185132066,1771.023044311475,-0.0615258291363716
5388.367253735351,1770.912610304788,-0.1077916398644447
5388.3013052490405,1770.939124326095,-0.1293722987174987
5388.100163891466,1770.7444168417971,-0.0663641616702079
5387.938664868436,1770.3696419802984,-0.0588214062154293
5388.010137036085,1770.016593116308,-0.1299433261156082
5387.98312897933,1769.309470551188,-0.0504537187516689
5387.824040844829,1769.2359427511446,-0.0874653831124305
5387.685918285878,1769.030907758888,-0.0792622342705726
5387.664037182572,1769.0725050734345,-0.1094222441315651
5387.332951977738,1769.13849801245,-0.1706341505050659
5387.1025137454335,1768.8133257889087,-0.1041116416454315
5387.0002188232265,1768.2931755951945,-0.1224025934934616
5387.012090161455,1767.7701455265617,-0.1629124879837036
5386.963933422607,1767.5253402306428,-0.2436053305864334
5387.252416088989,1766.786064374881,-0.0464902445673942
5387.39563508304,1766.574776742588,-0.1017426177859306
5387.326268628237,1766.6841768081756,-0.1475900709629058
5387.296269848518,1766.551207769966,-0.2598578333854675
5387.045628979516,1766.442871697432,-0.1210893541574478
5386.627599194474,1766.2023716560063,-0.0799320563673973
5386.503087475638,1765.6135692573291,-0.1673914939165115
5386.387242749302,1765.319722087185,-0.1617319285869598
5386.308934643955,1765.1337394050806,-0.1107326820492744
5386.760350659572,1764.1636286359574,-0.1258268654346466
5386.646367504968,1763.8957403810614,-0.0944967046380043
5386.535588696095,1763.967457356149,-0.1037031859159469
5386.578893139538,1763.7763952494772,-0.0695101842284202
5386.478398755203,1763.764737032148,-0.1198020502924919
5386.248479321348,1763.5925095943055,-0.1203211769461631
5386.103551343048,1763.1790088560542,-0.1230711117386818
5385.864415600605,1762.7436490456323,-0.1050507053732872
5385.527928784279,1762.3580774090474,-0.2185819745063781
5385.341435864422,1761.9208199271482,-0.1618969291448593
5385.891362622083,1761.171383585734,-0.1114158555865287
5386.074956371893,1761.0493917516606,-0.1234476342797279
5385.95462556182,1761.1228808597443,-0.1743032336235046
5386.009679272227,1760.9252822288254,-0.1330815255641937
5385.795812085363,1760.5868545974472,-0.1162112951278686
5385.873540356274,1760.1885448683363,-0.0677006319165229
5385.259770825151,1760.0531799472633,-0.0958152562379837
5385.352055981572,1759.1118668635477,-0.0678016170859336
5385.384282543986,1758.874506932287,-0.1006253808736801
5385.510594799987,1758.5398387415005,-0.2294367402791977
5385.697759106486,1758.2548237301398,-0.1623665690422058
5385.533940747136,1758.3164668698903,-0.1942659616470337
5385.3109793215335,1758.1041094269683,-0.0677779912948608
5384.61426301313,1757.9295380031544,-0.1212304905056953
5383.591863110676,1758.0617373365114,-0.0562373250722885
5382.385930492984,1758.507842110284,-0.0912457779049873
5381.467626049903,1759.0164083255524,-0.1337641179561615
5380.696752026568,1759.5213587405176,-0.1087162047624588
5380.162419751312,1759.9846943680566,-0.0950698852539062
5379.635930493009,1760.6414087775634,-0.0517741031944751
5379.145696118395,1761.2182274439222,-0.1098210513591766
5379.389592602618,1761.979998273813,-0.0544094145298004
5379.68478913614,1762.3942805299876,-0.1226558983325958
5380.206090405716,1762.9846995168732,-0.1063129529356956
5380.857182934356,1763.6455945474752,-0.0717397704720497
5381.393285229846,1764.1834836601545,-0.1970456540584564
5381.745519116064,1764.6422278358946,-0.0265622548758983
5382.488713696708,1764.9908743499757,-0.1526722759008407
5383.427037670654,1765.4310643404588,-0.1409270912408828
5384.243260815708,1766.015962997696,-0.1115653365850448
5385.133702710263,1766.8051077320326,-0.1569195091724395
5385.457829907553,1767.2678858044085,-0.1207498982548713
5386.181310131599,1767.8969531660036,-0.1010814905166626
5386.668187572997,1768.807618904579,-0.2210164219141006
5387.014653637471,1769.4478331490052,-0.3128727078437805
5387.10031647967,1770.201127528671,-0.0140896784141659
5387.06912751486,1770.9374509381134,-0.1384849995374679
5387.190556957816,1771.7661153792542,-0.2132946550846099
5387.096257641464,1772.480210627519,-0.0070039606653153
5387.35379548344,1772.755966994955,-0.1014848947525024
5387.502141430941,1772.881780309562,-0.1498376876115799
5387.582585766775,1772.9426097474634,-0.0658489689230918
5387.840947582881,1772.9993938070736,-0.1871367245912552
5388.111333325412,1773.1521338112198,-0.0662559196352958
5388.479100659467,1773.3598382427729,-0.1952846795320511
5388.484990551768,1773.30950774243,-0.0800696015357971
5388.736333325051,1773.0737185039875,-0.1385944634675979
5388.199071362111,1772.1724014805775,-0.0518112294375896
5388.292546704332,1771.9029085027316,-0.1816020160913467
5388.382939770672,1771.9236074966925,-0.0781271904706955
5388.688420727315,1771.83556677563,-0.0773093327879905
5389.044988110493,1771.5975091607388,-0.0588508248329162
5389.036534741467,1771.2599198806915,-0.1276820749044418
5389.072484448058,1771.0813797656406,-0.0929525941610336
5389.167058423161,1770.7993041444895,-0.1106617748737335
5389.149724438869,1770.5397149101857,0.0234622117131948
5389.112859204523,1770.0695839757464,-0.1529428213834762
5389.133580639669,1769.7856207371412,-0.1221989840269088
5389.30884309101,1769.8249423929255,-0.1785305291414261
5389.295293286174,1769.4907739969208,-0.0901842564344406
5389.110143139604,1769.1024411957949,-0.1729930192232132
5389.297521069577,1768.8150441718678,-0.1611648201942443
5389.633672192582,1768.6535825247122,-0.2552427947521209
5389.96976228031,1768.3720372908654,-0.1367562264204025
5389.99933381379,1767.8953043500896,-0.0640502944588661
5389.383214428706,1767.0928215381794,-0.1511989533901214
5389.274510815749,1766.847898853403,-0.1020050048828125
5389.393193676854,1766.8910119369657,-0.2270587533712387
5389.37677521961,1766.6759500570663,-0.1586344540119171
5389.440923168755,1766.4318075754993,-0.1619094014167785
5389.621953442548,1766.128224739494,-0.0841784849762916
5389.676488354508,1765.758257909601,-0.113930620253086
5389.814458325262,1765.5620574051077,-0.1070594117045402
5389.719945386146,1765.2660705854096,-0.1523639559745788
5389.805364087233,1764.9235262511168,-0.195713996887207
5389.13904328644,1763.953993554166,-0.1585540026426315
5389.219609692122,1763.8331094672203,-0.0626617074012756
5389.355260327265,1763.9110978998365,-0.1425636410713195
5389.34915681149,1763.7794095965246,-0.0396095626056194
5389.292668774171,1763.6846177561583,-0.1474765539169311
5389.533971264737,1763.521758664761,-0.1486216485500335
5389.532994702412,1762.9317856007583,-0.1321967244148254
5389.482793285995,1762.4327037657692,-0.0504664368927478
5389.0559744386055,1761.7599404085577,-0.0862637013196945
5389.045812085332,1761.490638877597,-0.1210590973496437
5389.157048657375,1761.580112303658,-0.1002463847398758
5389.0870413328585,1761.3641996500517,-0.1962345689535141
5388.902501538362,1761.0169739520863,-0.0949209257960319
5388.819402172888,1760.7529312188333,-0.0588029734790325
5389.223424389923,1760.7201595857362,-0.11167573928833
5389.346990063364,1760.3505536299592,-0.1303395181894302
5389.313390210024,1760.0838804340688,-0.0154553242027759
5388.854314282582,1759.111399589446,-0.1950235664844513
5388.700932934549,1758.567615539249,-0.2890971601009369
5388.80588288569,1758.6925769888687,-0.2541804313659668
5388.783971264745,1758.522837055292,-0.1131258383393287
5388.9340872317725,1758.7417360987245,-0.0562948137521743
5389.136205151672,1758.9758398885217,-0.2102797776460647
5389.468205883554,1759.231189050507,-0.127051293849945
5389.525121167112,1759.2501803614098,-0.1208178922533989
5389.128667309693,1760.109976612109,-0.1139741390943527
5388.737676099046,1761.0832592291213,-0.2033723890781402
5388.495244457959,1761.9372402429208,-0.1975056678056717
5388.442052319286,1762.3546662004976,-0.1046116277575492
5388.182683423214,1763.4498539586898,-0.1715735346078872
5387.986821606576,1764.1477102620208,-0.1569539755582809
5387.809483960027,1764.7483254684792,-0.1012263670563697
5387.860997632092,1765.672891308483,-0.4056927263736725
5388.0014700442935,1766.6759990909516,-0.2562845647335052
5388.060552075268,1767.621881330789,-0.2287769913673401
5388.09805817862,1768.1187652332944,-0.3805392980575561
5387.950017407507,1769.0484166973083,-0.2154828906059265
5387.658727123996,1770.0607209464151,-0.1488069295883178
5387.528569653264,1770.9420565106054,-0.1314198970794677
5387.357488110686,1771.6259232338891,-0.1026566550135612
5387.325078442437,1772.1703329950792,-0.2201716750860214
5386.8721975829785,1772.383905031718,-0.0560885109007358
5386.9030813721065,1772.35391224159,-0.1198974251747131
5387.012059643815,1772.2770648020771,-0.2006446868181228
5387.159245923157,1772.2043677787444,-0.1480212807655334
5387.173650219764,1772.0721892402885,-0.0274245347827672
5387.2925772219805,1771.890405343685,-0.0745025724172592
5387.386662914858,1772.0086490082017,-0.1574493497610092
5387.177525952135,1771.9037910211046,-0.0923375412821769
5387.066655591053,1771.972087400319,-0.0517311133444309
5387.081334545702,1771.8198745596917,-0.1634853929281234
5387.222112133586,1771.621352971406,-0.152926504611969
5387.319676830944,1771.3646254446785,-0.1381504237651825
5387.259160473767,1771.206860279742,-0.0800647735595703
5387.388738110773,1771.073206662328,-0.1540070474147796
5387.084996655309,1770.255917621561,-0.1377770602703094
5387.129094555951,1770.0710245675596,-0.167475551366806
5387.299901440485,1770.0403487466533,-0.1199398189783096
5387.4083914306775,1770.1078336534265,-0.2818642556667328
5387.827062084723,1770.307715604485,-0.1937393993139267
5388.378484203866,1770.4713054176696,-0.4343222379684448
5388.983983471798,1771.0794933136765,-0.512681782245636
5389.276616528596,1772.0910794242086,-0.4765812456607818
5389.292027905167,1773.0364766902928,-0.4903406202793121
5388.715703442824,1775.38578669433,-0.6303838491439819
5387.621831372011,1776.695736387614,-0.7546321749687195
5386.964421704122,1777.1836961669076,-0.8019416332244873
5385.276219800034,1777.865177551599,-0.7231446504592896
5383.549962475799,1777.960475912876,-0.5970501899719238
5381.960576489437,1777.588134360605,-0.6324212551116943
5380.35318513214,1776.904530346231,-0.5714870691299438
5378.827489331046,1776.2662416011683,-0.487348347902298
5377.153417065519,1775.8099833512365,-0.5470770001411438
5375.434667065623,1775.5851610659,-0.5650246739387512
5373.704259350973,1775.5386323695636,-0.53587406873703
5371.972844555649,1775.624891695771,-0.5302804112434387
5370.258000805766,1775.848457483659,-0.5262439846992493
5368.56534333487,1776.1943035229906,-0.5998827815055847
5367.766393139536,1776.395136296141,-0.4874380528926849
5366.09705109886,1776.831745063827,-0.4697851240634918
5364.34415192883,1777.260969528703,-0.4774359464645386
5362.682317211783,1777.7179779986286,-0.5323881506919861
5361.037450268776,1778.2027152075743,-0.4393846690654754
5359.372228100875,1778.6332759276445,-0.3984140157699585
5357.625310376064,1779.1262664917667,-0.4974626302719116
5355.895421459861,1779.646191707789,-0.4802050292491913
5355.116551831377,1779.8840976585004,-0.482238620519638
5353.453099683002,1780.3103208389784,-0.4409946501255035
5351.795659497484,1780.776489565522,-0.4674733877182007
5350.152226879971,1781.2637295243412,-0.446288913488388
5348.591435864056,1781.7344712705294,-0.4687370955944061
5346.948827222091,1782.2134038842828,-0.5077826380729675
5345.2982534912,1782.6723638157655,-0.5129947662353516
5343.646245434813,1783.1407299351597,-0.5117404460906982
5341.918889477697,1783.6149042770203,-0.4204127490520477
5340.260014965975,1784.07490257625,-0.4753813445568084
5339.3979544191,1784.318066862184,-0.4434812664985657
5337.7413382084205,1784.7739112474271,-0.4576732814311981
5336.102635815758,1785.273426023001,-0.5601270198822021
5334.469701245549,1785.787477093471,-0.4899541735649109
5332.740392163073,1786.2687356072724,-0.4356751143932342
5331.168553784475,1786.7080199919417,-0.4871465265750885
5329.442479565366,1787.1834752542288,-0.4845350980758667
5327.8039907961775,1787.6589846105144,-0.5283035039901733
5326.160191967704,1788.1209955676902,-0.4616438448429107
5325.294499828862,1788.3499276378775,-0.4100516438484192
5323.631230786321,1788.7947764141932,-0.4551331102848053
5321.890813305884,1789.2787829384574,-0.4679714739322662
5320.342290356797,1789.7589875415258,-0.5338476896286011
5318.626134350557,1790.2552076650677,-0.5008036494255066
5316.971318677042,1790.7002992707523,-0.4495309889316559
5315.319005444265,1791.1499103678782,-0.4525518417358398
5313.5924124267085,1791.637884889317,-0.4984401166439056
5312.810338452497,1791.8666265040608,-0.4934044480323791
5311.1025747807125,1792.3999813096098,-0.4684785306453705
5309.454869702229,1792.855821415693,-0.4857655763626098
5307.736363842738,1793.3337164128884,-0.5249236226081848
5387.749333813811,1841.5290190876292,-1.420702576637268
5389.1013235596165,1842.3777554451028,-1.3969018459320068
5390.47940583513,1843.1762824132657,-1.4357656240463257
5391.933324292183,1843.992578741557,-1.419921636581421
5393.316319897673,1844.7905562612027,-1.3522980213165283
5394.686650708443,1845.6116843522848,-1.4014458656311035
5395.98251862789,1846.3963224801764,-1.5085530281066897
5397.325231030541,1847.2463134791496,-1.4193271398544312
5398.749791577586,1848.130595695041,-1.2650216817855835
5400.060796215561,1848.891870474215,-1.395546555519104
5400.778539135501,1849.306647541272,-1.4473413228988647
5402.20810456544,1850.1639633012023,-1.453366756439209
5403.552739575101,1851.02232358094,-1.3776746988296509
5404.920354321661,1851.847851956162,-1.351970672607422
5406.30292268091,1852.6291880310505,-1.4246736764907837
5407.677922680543,1853.430376014865,-1.4710043668746948
5409.047673657587,1854.2503773931712,-1.4134985208511353
5410.415074780672,1855.0690354714209,-1.3820948600769043
5411.130742504696,1855.4890973221368,-1.3575621843338013
5412.495213940804,1856.2866528069144,-1.4199140071868896
5413.865453198657,1857.0829560519144,-1.4436877965927124
5415.223699047724,1857.9058303635843,-1.4720219373703003
5416.557378246913,1858.7628811073832,-1.361953616142273
5417.913945630081,1859.5896347517976,-1.3233882188796997
5419.286839916868,1860.364835751158,-1.469013214111328
5420.581944897464,1861.126604574943,-1.493254780769348
5421.929021313293,1861.972111437865,-1.3286325931549072
5423.234593823552,1862.739743842643,-1.3801223039627075
5424.598790600908,1863.533301251464,-1.453787088394165
5426.025456860093,1864.3868357939373,-1.4406254291534424
5426.741185620103,1864.811785886747,-1.4248186349868774
5428.114324048002,1865.609283158535,-1.394862174987793
5429.490819409118,1866.3945949511049,-1.2774864435195925
5430.862859204134,1867.183450003544,-1.3158869743347168
5432.27487702631,1868.048897658052,-1.4251147508621216
5433.604436352721,1868.9184740303565,-1.4616276025772097
